id,cluster,number
tt0397065,2,0
tt0383010,6,0
tt0420286,2,0
tt1075417,0,0
tt1075417,0,0
tt0120703,6,0
tt0120703,3,0
tt0120703,0,0
tt2514028,0,0
tt0119196,2,0
tt0765010,0,0
tt1587310,2,1
tt1728239,0,0
tt1728239,5,0
tt1728239,3,0
tt0155388,3,0
tt0142192,2,0
tt1440129,0,0
tt1440129,0,0
tt2463288,5,0
tt2463288,1,0
tt2463288,3,0
tt0490579,0,0
tt2872718,2,0
tt0368933,2,0
tt2186781,4,1
tt2387433,4,0
tt0386140,2,0
tt1711484,4,0
tt0380531,2,0
tt0499549,2,0
tt2120152,1,0
tt2120152,0,0
tt2120152,4,0
tt2215151,6,0
tt0127722,1,0
tt0127722,6,0
tt0250274,0,0
tt0810928,2,0
tt0102005,4,0
tt0385878,6,0
tt0129280,0,0
tt0129280,1,0
tt0129280,0,0
tt2141751,2,0
tt0106505,2,0
tt0094715,4,0
tt0189744,4,0
tt0189744,2,0
tt2593392,3,0
tt2593392,3,0
tt2593392,3,0
tt0094701,2,0
tt0090567,2,0
tt0100606,4,0
tt4094590,2,1
tt1111422,2,1
tt0102011,3,0
tt0102011,3,0
tt0102011,3,0
tt0102011,3,0
tt0087755,2,0
tt0270417,2,0
tt0218967,6,0
tt1981115,4,0
tt1981115,0,0
tt1605630,4,0
tt2576450,2,0
tt0117420,2,0
tt0817538,2,0
tt0091123,2,0
tt0264476,2,0
tt0348836,5,0
tt0348836,2,0
tt0099594,4,0
tt0099594,4,0
tt2679042,2,1
tt0383574,2,0
tt1392744,2,0
tt0246628,2,0
tt0988595,6,1
tt0988595,1,1
tt0988595,6,1
tt1605803,4,0
tt0944835,2,1
tt0305711,2,0
tt0093913,0,0
tt0417614,6,0
tt0196857,0,0
tt0113849,2,0
tt0113691,3,0
tt0113691,2,0
tt0342300,5,0
tt0488120,2,0
tt0413300,2,0
tt0445620,0,0
tt4938602,5,1
tt0490196,1,0
tt0490196,1,0
tt0490196,6,0
tt0490196,3,0
tt0101478,6,0
tt0119237,2,1
tt2326612,5,0
tt0107009,2,0
tt0106471,2,0
tt0097368,0,0
tt0097368,5,0
tt0097368,0,0
tt0165854,2,0
tt1122836,2,1
tt0102603,2,0
tt2235108,5,0
tt0118883,2,0
tt0421239,2,0
tt0119223,4,0
tt0119223,2,0
tt0376890,4,0
tt0376890,1,0
tt0376890,6,0
tt0376890,2,0
tt0101444,5,0
tt0101444,2,0
tt0103253,4,0
tt1817771,0,0
tt1817771,0,0
tt0455590,5,0
tt1566501,1,0
tt1566501,6,0
tt1566501,2,0
tt0093654,0,0
tt0153464,1,1
tt0153464,2,1
tt0884224,5,0
tt1801113,2,1
tt0295289,6,0
tt0295289,4,0
tt0085750,3,0
tt0085750,3,0
tt0113726,2,0
tt0783608,3,0
tt2244901,5,0
tt0098067,6,0
tt0098067,6,0
tt1606259,2,0
tt1669846,2,0
tt0111125,2,0
tt0105150,3,1
tt0105150,5,1
tt0105150,2,1
tt1748122,2,0
tt0093898,5,0
tt0103247,4,0
tt0103247,2,0
tt0181536,4,0
tt0105636,2,0
tt0093640,3,0
tt0093640,4,0
tt0093640,1,0
tt0087635,0,0
tt0430308,4,0
tt0430308,2,0
tt0397313,6,1
tt0397313,3,1
tt0397313,2,1
tt0486051,0,0
tt0772168,2,0
tt0107974,3,0
tt0107974,5,0
tt0119592,2,0
tt0118698,2,0
tt0102818,5,0
tt0102818,3,0
tt0389139,2,0
tt0105811,2,0
tt0499603,0,0
tt0499603,2,0
tt0499603,3,0
tt0120461,2,0
tt0299458,2,0
tt2113822,2,0
tt0290332,6,0
tt0290332,6,0
tt0290332,5,0
tt0091080,6,0
tt2937898,2,0
tt0411477,2,0
tt4594834,2,1
tt2395427,2,0
tt0462499,2,0
tt0104299,2,0
tt0094846,1,0
tt0094846,6,0
tt0094846,2,0
tt0105187,2,0
tt1559040,2,1
tt0328913,4,0
tt0328913,0,0
tt0477080,2,0
tt2011953,2,0
tt0113097,2,0
tt0112606,3,0
tt0112606,3,0
tt0090605,2,0
tt0106673,0,0
tt2938956,6,0
tt0384810,2,0
tt1187044,4,0
tt1840417,2,0
tt0085208,4,0
tt0085208,5,0
tt0085208,0,0
tt1662293,1,1
tt1662293,2,1
tt0110763,2,0
tt1911658,1,0
tt1911658,2,0
tt1911658,1,0
tt2505938,5,0
tt0110005,6,0
tt1800741,2,0
tt0104070,2,0
tt0111333,4,0
tt0280486,2,0
tt1486185,2,0
tt1019452,2,0
tt0409947,2,0
tt1515935,0,0
tt0316396,2,0
tt0098503,2,0
tt0184894,4,0
tt0184894,3,0
tt0120844,2,0
tt1636826,2,0
tt1078912,2,0
tt0116448,2,0
tt0097142,2,0
tt2033933,2,0
tt0351977,5,0
tt0106868,4,0
tt0117965,2,0
tt0338094,2,0
tt2908856,3,0
tt2908856,1,0
tt2908856,2,0
tt2121304,2,0
tt0120663,2,0
tt1282153,2,0
tt2734552,4,0
tt0089383,6,0
tt0089383,2,0
tt0875034,2,0
tt0301167,3,0
tt0301167,3,0
tt0301167,0,0
tt0385267,0,0
tt0385267,4,0
tt0317705,2,0
tt1235841,4,0
tt0361693,3,0
tt0361693,1,0
tt0361693,2,0
tt0396555,6,0
tt0396555,5,0
tt0396555,6,0
tt0396555,0,0
tt2209418,2,0
tt2590506,2,0
tt0117781,2,0
tt0252503,2,0
tt0110950,2,0
tt0091282,1,0
tt0091282,2,0
tt2333784,0,0
tt2333784,5,0
tt2333784,2,0
tt0206634,2,0
tt1313104,2,0
tt1343727,2,0
tt0259324,2,0
tt0379786,2,0
tt0379786,1,0
tt0110944,2,0
tt0218378,4,0
tt0105391,2,0
tt1527788,2,0
tt1298650,2,0
tt1213663,2,0
tt2870708,2,0
tt0103939,6,1
tt0103939,0,1
tt0218379,0,0
tt0218379,1,0
tt0469903,2,0
tt1311060,5,1
tt1311060,6,1
tt0117958,2,0
tt0361862,2,0
tt0831887,2,0
tt0397892,3,0
tt0397892,2,0
tt1082868,2,0
tt0187393,2,0
tt0294357,6,0
tt0294357,5,0
tt0294357,1,0
tt0294357,1,0
tt0294357,3,0
tt0233856,6,0
tt0171363,2,0
tt0086927,2,0
tt0331933,1,0
tt0331933,4,0
tt0240890,4,0
tt1458175,4,0
tt1454029,5,0
tt1454029,1,0
tt1405500,6,0
tt0088936,3,1
tt0088936,2,1
tt1159922,2,0
tt1634003,3,0
tt1634003,4,0
tt0163983,3,0
tt0163983,3,0
tt0163983,3,0
tt0163983,0,0
tt4668808,5,0
tt0105435,5,0
tt0105435,1,0
tt0105435,3,0
tt0368891,4,0
tt0368891,0,0
tt1486190,6,0
tt1486190,1,0
tt1486190,2,0
tt0102428,0,0
tt3890264,2,0
tt0339412,4,0
tt2534514,2,0
tt0147612,0,0
tt0147612,2,0
tt0119008,1,0
tt0119008,1,0
tt0098502,2,0
tt0360201,3,0
tt0120689,2,0
tt2710368,4,1
tt2710368,2,1
tt1186367,2,1
tt0113243,2,1
tt0115632,2,0
tt1365050,6,0
tt0116313,4,0
tt0116313,5,0
tt0120879,6,0
tt0327162,0,0
tt0327162,3,0
tt0277027,0,0
tt1017456,2,0
tt0092007,4,0
tt0092007,6,0
tt0263734,6,0
tt0263734,2,0
tt1906443,2,0
tt0119746,2,0
tt0098258,2,0
tt0279778,0,0
tt0279778,2,0
tt0388795,2,0
tt1017442,2,0
tt0094304,5,0
tt1385826,3,0
tt1385826,3,0
tt1385826,2,0
tt1787791,4,0
tt1787791,6,0
tt1787791,2,0
tt0342275,0,0
tt0342275,3,0
tt2304459,2,0
tt0101492,2,0
tt2381335,5,0
tt0240462,0,0
tt0200720,4,0
tt0443456,3,0
tt0443456,3,0
tt0443456,6,0
tt2122340,0,0
tt2122340,6,0
tt0104298,2,0
tt0117582,2,0
tt1587729,2,0
tt1587729,3,0
tt0765429,2,0
tt0371683,1,0
tt0371683,4,0
tt0365190,0,0
tt0365190,0,0
tt0374089,2,0
tt0758794,2,0
tt1120985,2,0
tt0406650,2,0
tt1966604,2,0
tt1772240,0,1
tt1772240,6,1
tt0094890,2,0
tt0324133,2,0
tt0105151,4,0
tt0105151,4,0
tt0105151,5,0
tt1351685,2,0
tt0119578,6,1
tt0160905,2,0
tt2205948,0,0
tt2205948,3,0
tt0428546,6,0
tt0428546,3,0
tt0361309,2,0
tt0271668,2,1
tt0113041,2,0
tt0289879,3,0
tt0289879,2,0
tt0107034,2,0
tt0091042,6,0
tt0091042,1,0
tt0982898,3,0
tt0982898,3,0
tt0982898,5,0
tt0452598,5,0
tt0114048,2,0
tt0094884,4,0
tt0324127,2,0
tt0338526,2,0
tt0106464,4,0
tt2224004,2,0
tt0092205,1,0
tt0092205,0,0
tt0092563,4,0
tt0092563,0,0
tt1103153,4,0
tt1103153,1,0
tt1103153,6,0
tt1709143,0,0
tt1709143,2,0
tt0376649,2,0
tt0308383,2,1
tt0099422,2,0
tt0278102,2,1
tt0190374,2,0
tt0233315,2,1
tt0088249,2,0
tt0086264,1,0
tt0086264,5,0
tt0086264,0,0
tt0086264,1,0
tt0149367,3,0
tt0149367,0,0
tt0102951,2,0
tt0102789,0,0
tt0102789,0,0
tt0122459,3,0
tt0122459,0,0
tt0200640,2,0
tt0443536,0,0
tt0443536,4,0
tt0390521,2,0
tt0380732,2,0
tt0127247,0,0
tt0158493,2,1
tt0411270,2,0
tt0308208,2,0
tt0102945,2,0
tt0094933,4,0
tt0094933,5,0
tt0113690,0,0
tt0113690,6,0
tt0113690,3,0
tt0113690,3,0
tt0110399,2,0
tt1532958,0,0
tt1532958,0,0
tt1487107,1,0
tt0449999,4,0
tt0109838,2,0
tt0799916,6,0
tt1407061,2,0
tt2053397,2,0
tt0099581,3,0
tt0099581,3,0
tt0099581,6,0
tt0099581,1,0
tt0099581,2,0
tt0119395,2,0
tt0099595,2,0
tt0119381,0,0
tt0119381,5,0
tt2309021,0,0
tt0091877,1,0
tt0091877,6,0
tt0091877,2,0
tt0253556,2,1
tt0102979,2,0
tt2517044,4,0
tt1188996,2,0
tt0097235,2,0
tt0116059,5,0
tt0116059,1,0
tt0116059,2,0
tt0098660,0,0
tt0298814,4,0
tt0298814,3,0
tt0298814,3,0
tt0096895,0,0
tt0096895,4,0
tt0096895,4,0
tt0096895,2,0
tt0110428,2,0
tt0216787,6,0
tt0216787,2,0
tt2275471,4,0
tt2275471,2,0
tt0107626,2,0
tt1430626,2,0
tt0108515,2,0
tt0087032,0,0
tt0087032,0,0
tt0098112,0,0
tt0098112,0,0
tt1748043,2,1
tt1188982,2,0
tt0892255,4,0
tt2272336,2,0
tt1216492,2,0
tt1216492,1,0
tt0402595,6,0
tt0402595,5,0
tt2316868,4,0
tt0086476,0,0
tt0114666,2,1
tt0373889,2,1
tt0102004,2,0
tt0094072,4,1
tt0094072,2,1
tt1132588,2,0
tt0112571,4,0
tt1560987,2,0
tt0808357,2,0
tt0110366,4,0
tt1253864,2,0
tt2357377,2,0
tt0350261,0,0
tt0350261,5,0
tt0350261,0,0
tt0212720,2,1
tt1072437,0,0
tt1072437,0,0
tt0127723,2,0
tt4819544,3,0
tt4819544,4,0
tt0430916,5,0
tt1182908,4,0
tt1182908,6,0
tt0103859,2,0
tt0113492,0,0
tt0085382,2,1
tt0104850,0,0
tt0104850,6,0
tt0293564,2,1
tt2520398,2,0
tt0120716,4,0
tt1834234,5,0
tt1834234,6,0
tt0420293,0,0
tt1100089,2,0
tt0120070,0,0
tt0120070,3,0
tt0120070,3,0
tt0120070,2,0
tt1067774,4,0
tt0253754,3,0
tt0253754,2,0
tt1178640,2,0
tt0428803,6,0
tt0428803,3,0
tt0428803,6,0
tt0099797,0,0
tt0099797,0,0
tt0208988,2,0
tt1294136,2,0
tt1540128,1,0
tt1540128,2,0
tt0108065,2,0
tt0111252,2,0
tt0088117,1,0
tt0088117,6,0
tt0104139,0,0
tt0104139,0,0
tt3186318,2,1
tt0113451,5,0
tt0088103,2,0
tt0099768,2,0
tt0108071,2,0
tt0099740,2,0
tt0088895,6,0
tt0100405,6,0
tt1531706,0,0
tt1531706,1,0
tt1531706,1,0
tt1531706,4,0
tt1531706,0,0
tt0092615,2,0
tt1206483,1,1
tt1206483,5,1
tt1206483,0,1
tt0092173,2,0
tt0337563,2,0
tt0275022,0,0
tt0275022,3,0
tt0275022,3,0
tt0119632,2,0
tt2379713,2,0
tt0146336,2,1
tt0089221,0,0
tt0086112,0,0
tt0086112,3,0
tt0086112,0,0
tt2506388,2,0
tt1122599,2,0
tt0349903,2,0
tt2193364,4,1
tt2193364,0,1
tt1091751,6,0
tt0119630,0,0
tt0105219,5,0
tt0104107,2,0
tt0278504,2,0
tt0095178,2,0
tt2912776,2,0
tt0783233,3,0
tt0783233,3,0
tt0783233,0,0
tt0093509,5,0
tt0093509,6,0
tt0371246,4,0
tt0119142,0,0
tt0217869,2,0
tt1566648,0,0
tt1566648,0,0
tt0164181,2,0
tt1377278,3,0
tt1377278,3,0
tt1377278,1,0
tt0093253,6,0
tt2372678,4,0
tt0099018,5,1
tt0099018,6,1
tt0099018,1,1
tt1242599,4,0
tt1242599,5,0
tt0086886,2,0
tt0116259,2,0
tt0115988,2,0
tt0113321,4,0
tt0269347,2,0
tt1478338,2,1
tt1712159,2,0
tt0185431,0,1
tt0185431,6,1
tt1458956,0,0
tt1458956,2,0
tt1194173,2,1
tt0380268,2,0
tt0245120,0,0
tt0245120,0,0
tt0775566,2,0
tt0763304,4,0
tt0101902,2,0
tt0086879,2,0
tt1547651,6,0
tt2077747,0,0
tt0123209,2,0
tt0115963,2,0
tt0204626,0,0
tt2452042,0,0
tt2452042,3,0
tt2452042,0,0
tt0292644,6,0
tt1837703,0,0
tt1837703,2,0
tt1837703,3,0
tt1837703,3,0
tt2245003,2,0
tt0120728,0,0
tt0097790,2,0
tt1244659,0,0
tt1244659,1,0
tt1244659,1,0
tt3774466,1,0
tt0087597,0,0
tt0087597,0,0
tt2315152,2,0
tt0113490,2,0
tt3144098,2,1
tt0314353,0,0
tt0314353,6,0
tt5061814,3,0
tt5061814,5,0
tt1038919,4,0
tt0267626,2,0
tt0119432,4,0
tt0109635,5,0
tt0090570,0,0
tt0090570,3,0
tt0110364,2,0
tt0086312,2,0
tt0096101,1,0
tt0096101,2,0
tt1560985,1,0
tt1560985,2,0
tt0112573,4,0
tt0112573,2,0
tt0464160,2,0
tt0094716,2,0
tt0100611,1,0
tt1992156,2,0
tt0097579,5,0
tt0097579,2,0
tt3509804,5,0
tt3509804,5,0
tt0093737,2,0
tt1059317,0,0
tt1059317,0,0
tt1059317,4,0
tt1059317,2,0
tt0107156,5,0
tt0108265,2,0
tt0428430,3,0
tt0796366,3,0
tt0796366,5,0
tt0107630,2,0
tt1524137,1,0
tt1524137,1,0
tt1524137,0,0
tt0093051,5,0
tt0391198,2,0
tt0231448,6,1
tt0231448,2,1
tt0102984,2,0
tt0329575,2,0
tt0108517,2,0
tt1194417,3,0
tt1194417,5,0
tt0369637,2,0
tt0816631,4,0
tt0454921,2,0
tt0144084,2,0
tt0357054,2,0
tt0337978,2,0
tt0113862,2,0
tt0838241,1,0
tt0838241,6,0
tt1728986,2,0
tt0315273,4,0
tt0315273,4,0
tt0371939,3,0
tt0169102,2,0
tt0091875,4,0
tt0131369,1,0
tt0131369,2,0
tt0109190,2,0
tt0420087,5,0
tt0420087,3,0
tt1033643,1,0
tt1033643,3,0
tt1033643,6,0
tt0087781,5,1
tt0087781,3,1
tt0087781,6,1
tt0100822,0,0
tt0100822,0,0
tt0385890,2,0
tt0114857,2,0
tt1633356,2,0
tt1480656,2,0
tt0165710,2,0
tt0244000,1,1
tt0244000,4,1
tt0359045,4,0
tt0964516,4,0
tt0964516,5,0
tt0914797,3,0
tt0914797,3,0
tt0914797,4,0
tt0914797,2,0
tt1702014,4,0
tt0182000,0,0
tt2324012,2,0
tt1462758,2,0
tt3819668,2,0
tt0096061,2,0
tt0118880,2,0
tt0106466,4,0
tt0089155,2,0
tt0118894,2,1
tt1057500,4,0
tt0104265,5,0
tt0104265,2,0
tt0172495,2,0
tt0104503,2,0
tt0454841,4,0
tt2004420,4,0
tt0101453,0,0
tt0101453,2,0
tt0421206,0,0
tt0421206,3,0
tt0108311,2,0
tt1787988,2,0
tt1529567,2,0
tt3716142,4,0
tt1517489,2,0
tt2040504,4,0
tt1336608,2,1
tt1336608,0,1
tt0107750,3,0
tt0107750,2,0
tt0376105,6,0
tt0376105,5,0
tt0376105,0,0
tt0200087,2,0
tt0105812,2,0
tt0938321,4,0
tt0482546,0,0
tt0482546,5,0
tt0393162,2,0
tt0426596,0,0
tt0426596,3,0
tt0426596,1,0
tt0426596,4,0
tt0249478,4,0
tt0107977,6,0
tt0099385,2,0
tt2062996,1,1
tt2062996,5,1
tt2062996,1,1
tt2062996,3,1
tt2062996,1,1
tt2359006,4,0
tt2359006,3,0
tt2359006,1,0
tt0243155,4,1
tt0243155,0,1
tt0093870,4,0
tt1924435,2,0
tt1971352,2,0
tt1605790,3,1
tt1605790,2,1
tt2125439,2,0
tt0285728,2,0
tt0139669,0,0
tt0139669,0,0
tt0120338,2,0
tt0772157,2,0
tt0095583,2,0
tt0114937,2,0
tt0091083,5,0
tt0106664,2,0
tt0104073,2,1
tt0092005,0,0
tt0092005,3,0
tt0092005,6,0
tt0092005,2,0
tt4357170,1,0
tt3460252,6,0
tt3460252,6,0
tt0098528,5,0
tt0098528,6,0
tt0116311,2,1
tt0420332,0,0
tt0420332,0,0
tt1385824,2,0
tt0102370,3,1
tt0102370,0,1
tt4337690,4,0
tt0138946,2,0
tt2234003,2,0
tt0119988,2,0
tt0100201,2,0
tt1486192,2,1
tt0113533,0,0
tt0113533,0,0
tt0220627,2,0
tt0119778,2,0
tt0091530,6,0
tt0280491,0,0
tt0101889,5,0
tt0101889,0,0
tt0088707,3,0
tt0088707,2,0
tt0473024,2,0
tt0115624,2,0
tt0433400,2,0
tt0283832,1,0
tt0283832,2,0
tt1268204,2,0
tt1414382,1,0
tt1466072,2,1
tt0949731,2,0
tt0109219,2,0
tt0215850,0,0
tt1328634,2,0
tt0086058,2,0
tt4836406,0,0
tt4836406,6,0
tt0179098,2,0
tt0095742,6,0
tt1373156,2,0
tt0085551,2,0
tt0138749,2,0
tt0341540,5,0
tt0120660,1,0
tt0120660,2,0
tt0287467,2,0
tt0837562,4,0
tt0837562,2,0
tt1807944,2,0
tt0405159,2,0
tt0338097,6,0
tt0865556,4,0
tt0865556,2,0
tt2072987,0,0
tt2072987,0,0
tt0101862,4,0
tt0120112,2,0
tt0120112,6,0
tt0954947,2,0
tt2545338,6,0
tt2545338,6,0
tt0453451,2,0
tt1172233,2,0
tt1838544,5,0
tt0091295,2,0
tt0297884,2,0
tt0120890,5,0
tt0120890,0,0
tt0316356,2,0
tt0104926,3,0
tt0104926,5,0
tt0104926,1,0
tt0104926,2,0
tt1690953,3,1
tt1690953,3,1
tt1690953,1,1
tt1690953,1,1
tt1690953,5,1
tt0299117,2,0
tt0087385,2,0
tt1870529,4,0
tt1596343,0,0
tt1596343,0,0
tt0120891,4,0
tt1411238,2,0
tt1411238,3,0
tt0252501,2,0
tt0087384,3,0
tt0087384,3,0
tt0087384,2,0
tt0106856,4,0
tt0106856,6,0
tt0096289,6,0
tt1433099,3,0
tt1433099,0,0
tt3488710,0,0
tt3488710,2,0
tt3488710,5,0
tt0831884,2,0
tt1840398,2,1
tt0233841,5,0
tt0418647,0,0
tt0418647,5,0
tt0099810,2,0
tt0120885,1,0
tt0120885,1,0
tt0120885,1,0
tt0093483,3,0
tt0093483,5,0
tt1568923,6,0
tt0258038,0,0
tt0258038,6,0
tt0258038,2,0
tt0097815,1,0
tt0097815,5,0
tt0097815,0,0
tt0338096,2,0
tt3319508,0,0
tt1314655,2,0
tt0414055,2,0
tt3544326,2,0
tt0120107,2,0
tt0422295,5,0
tt0299658,2,0
tt1931549,4,0
tt0085236,4,0
tt0085236,5,0
tt0085236,0,0
tt0374277,4,0
tt0374277,5,0
tt2084989,5,0
tt0117998,2,0
tt0369226,2,0
tt0106881,6,0
tt0427312,0,0
tt0427312,1,0
tt0427312,0,0
tt2979920,2,0
tt0098273,2,0
tt0443680,0,0
tt0443680,0,0
tt0806027,3,0
tt1486193,6,0
tt1486193,2,0
tt0095031,6,0
tt1186370,0,0
tt1186370,4,0
tt0335559,6,0
tt2205591,2,0
tt0097626,4,0
tt0166813,4,0
tt0118301,1,0
tt0118301,2,0
tt2709606,4,0
tt2709606,0,0
tt0439662,5,1
tt0107209,2,0
tt0099623,4,0
tt2402927,3,0
tt2402927,1,0
tt0117768,6,0
tt0117768,6,0
tt1324999,4,0
tt1324999,3,0
tt0104714,4,0
tt4034452,2,0
tt0230838,0,0
tt1524095,2,0
tt1638362,2,0
tt0300051,0,0
tt0300051,1,0
tt3660770,2,0
tt0411475,4,0
tt0110588,5,0
tt0110588,1,0
tt0292527,6,1
tt0206420,0,0
tt0367960,0,0
tt0367960,3,0
tt0367960,3,0
tt0367960,1,0
tt0367960,5,0
tt0139668,2,1
tt2495118,2,0
tt0105191,2,0
tt1605791,2,0
tt0119590,2,1
tt0109783,0,0
tt0109783,1,0
tt0109783,1,0
tt0432290,2,0
tt0241025,0,0
tt0241025,3,0
tt0839980,2,0
tt0105807,2,0
tt2622130,2,0
tt0217505,0,0
tt0217505,2,0
tt0338294,2,0
tt2170439,1,1
tt2170439,4,1
tt2170439,1,1
tt2170439,1,1
tt1161064,2,0
tt0140397,2,1
tt0087810,2,0
tt0298744,2,0
tt0162650,2,0
tt0105813,2,0
tt0164221,5,0
tt0164221,4,0
tt0347332,2,1
tt0326900,2,0
tt0139654,4,0
tt0118842,2,0
tt1119646,4,1
tt1119646,3,1
tt1119646,3,1
tt0310281,6,0
tt0310281,6,0
tt1590295,2,1
tt0266465,2,0
tt0092548,0,0
tt0092548,2,0
tt0103251,2,0
tt0100758,2,0
tt0118117,1,0
tt0118117,5,0
tt0118117,2,0
tt0478366,5,0
tt0478366,2,0
tt0119209,3,0
tt0119209,4,0
tt0091055,5,0
tt0091055,2,0
tt0100994,2,0
tt0097424,2,0
tt0463034,3,0
tt0463034,6,0
tt0425061,4,0
tt1487931,0,0
tt1487931,6,0
tt0362165,2,0
tt1144541,1,0
tt1144541,1,0
tt1144541,0,0
tt1853643,6,0
tt0111127,4,0
tt0111127,2,0
tt0107745,0,0
tt0107745,4,0
tt0107745,0,0
tt0118665,1,0
tt0118665,0,0
tt0118665,4,0
tt0118665,1,0
tt3148502,0,0
tt3148502,1,0
tt3148502,0,0
tt0142231,0,0
tt0094663,2,0
tt0144640,0,0
tt0144640,6,0
tt0106315,2,0
tt1920849,4,0
tt1920849,0,0
tt0462302,4,0
tt0462302,1,0
tt1578715,0,0
tt0218839,3,0
tt0218839,4,0
tt1392197,0,0
tt1392197,1,0
tt0401855,2,0
tt0206226,2,0
tt0964517,2,0
tt2400275,2,0
tt0109813,4,0
tt0109813,2,0
tt1596753,2,0
tt0127536,2,0
tt0416508,4,0
tt0416508,0,0
tt0416508,0,0
tt2344678,5,0
tt2344678,2,0
tt0240515,2,0
tt0422861,5,1
tt4430992,4,0
tt0449018,5,1
tt0245479,2,0
tt0185183,2,0
tt0093093,0,0
tt1787816,4,0
tt1068646,2,0
tt0470869,2,0
tt1275863,0,0
tt1275863,6,0
tt1275863,5,0
tt0317303,4,0
tt0160127,2,0
tt0089791,5,0
tt0099582,2,0
tt0119396,2,1
tt0096869,1,0
tt0096869,2,0
tt0403893,2,0
tt0486655,2,0
tt0120271,2,0
tt0347246,6,1
tt0347246,5,1
tt0306597,2,0
tt0091653,0,0
tt0091653,5,0
tt0093044,2,0
tt0113650,2,0
tt2187884,3,0
tt0763852,5,0
tt0887883,2,0
tt0780511,0,1
tt0780511,5,1
tt0098663,2,0
tt0085154,2,0
tt1112115,1,0
tt1112115,3,0
tt1112115,0,0
tt1112115,6,0
tt1112115,1,0
tt1603257,2,0
tt0102749,2,0
tt0462538,5,0
tt0462538,1,0
tt0091647,2,0
tt0090559,6,0
tt0097236,0,0
tt0098105,2,0
tt0112572,2,0
tt0841032,2,0
tt0095409,4,0
tt0420723,0,0
tt0420723,6,0
tt0309698,6,0
tt0184510,6,0
tt0184510,1,0
tt0090217,2,0
tt2053425,5,0
tt2053425,2,0
tt0938283,2,1
tt0094071,0,0
tt1602613,2,0
tt1216491,2,0
tt0338337,2,0
tt0090203,3,0
tt0108258,2,0
tt0086461,2,0
tt0100604,2,0
tt1723811,0,0
tt1723811,3,0
tt1723811,6,0
tt1723811,1,0
tt1723811,5,0
tt0089034,2,0
tt4079142,0,0
tt4079142,0,0
tt4079142,5,0
tt3707106,1,0
tt3707106,2,0
tt0277434,2,1
tt0838283,4,0
tt0838283,1,0
tt0114117,2,0
tt4276752,2,1
tt0119802,0,0
tt0304141,2,0
tt2072164,0,0
tt2072164,0,0
tt0095186,3,0
tt0095186,0,0
tt0095186,6,0
tt0120701,5,0
tt0120701,5,0
tt0101917,5,0
tt0402743,2,0
tt0200469,2,0
tt3283556,0,0
tt1144804,2,0
tt1182937,2,0
tt2832470,1,0
tt2832470,2,0
tt0890870,2,0
tt0132477,2,0
tt0103872,6,0
tt0870984,2,0
tt0181865,2,0
tt2872732,3,0
tt2872732,2,0
tt1212436,4,0
tt0088855,2,0
tt0168786,0,0
tt0168786,1,0
tt0168786,0,0
tt2368635,2,0
tt0087233,0,0
tt0087233,2,0
tt0479468,3,0
tt0479468,6,0
tt0091445,2,0
tt1702439,2,0
tt1666801,2,0
tt0146309,2,0
tt0095145,4,0
tt0206795,2,0
tt1129381,5,0
tt1129381,6,0
tt1510907,4,0
tt0373450,2,1
tt1013753,0,0
tt0096464,1,0
tt0096464,6,0
tt0110167,2,0
tt0089222,2,0
tt0117608,5,0
tt0117608,1,0
tt0117608,3,0
tt0117608,3,0
tt0808142,2,0
tt4768764,2,0
tt0088128,2,0
tt0995061,1,0
tt0995061,5,0
tt0096316,2,0
tt1712170,5,0
tt0099743,0,0
tt0338135,0,0
tt2717558,1,0
tt2717558,3,0
tt2717558,1,0
tt2717558,3,0
tt2717558,4,0
tt0095179,2,0
tt0097756,6,0
tt0097756,4,0
tt0290095,2,0
tt0113442,2,0
tt2436516,2,1
tt0111255,0,0
tt0086129,6,0
tt0086129,1,0
tt3017412,6,0
tt3017412,5,0
tt2112131,2,0
tt2112131,1,0
tt2112131,3,0
tt0085346,4,0
tt0085346,2,0
tt0084058,2,0
tt0098471,2,0
tt0109340,2,0
tt0371257,2,0
tt0116260,4,0
tt0119153,5,0
tt0119153,2,0
tt0099747,2,0
tt1013743,3,0
tt1013743,2,0
tt2325719,6,0
tt2325719,5,0
tt0112760,2,0
tt0102573,4,0
tt0227005,0,0
tt0199753,2,0
tt0481499,2,0
tt1699147,0,0
tt1699147,0,0
tt2752772,2,0
tt1931388,2,1
tt0106701,2,0
tt0160484,0,0
tt0329028,6,0
tt0329028,2,0
tt0219699,4,0
tt0104670,2,0
tt0095169,2,0
tt0164184,2,0
tt2294449,2,0
tt0105585,4,0
tt0105585,6,0
tt1034303,4,0
tt1034303,1,0
tt0408524,4,1
tt0408524,0,1
tt1072430,2,0
tt1586752,4,0
tt0354766,2,0
tt0133751,2,1
tt0113481,2,0
tt2904688,2,0
tt0246404,2,1
tt0102598,6,0
tt0111282,2,0
tt0137523,2,1
tt0106926,2,0
tt1174041,2,0
tt0209475,5,0
tt0088851,0,0
tt0420294,2,0
tt0097971,3,0
tt0119190,0,1
tt0092809,2,0
tt2431286,4,0
tt0842926,3,0
tt0842926,5,0
tt1976000,0,0
tt1976000,3,0
tt1976000,5,0
tt1976000,3,0
tt0486321,0,1
tt0486321,2,1
tt3592176,5,0
tt3592176,3,0
tt3592176,3,0
tt3592176,1,0
